record_id,student_id,department,subject_scores,attendance_rate
11,11,Science,"{""Term_1"": {""Mathematics"": 49, ""English"": 51, ""Physics"": 58, ""Chemistry"": 97, ""Fisheries"": 65, ""Civic Education"": 41, ""Economics"": 92, ""Data Processing"": 55}, ""Term_2"": {""Mathematics"": 39, ""English"": 34, ""Physics"": 61, ""Chemistry"": 48, ""Fisheries"": 42, ""Civic Education"": 34, ""Economics"": 55, ""Data Processing"": 50}, ""Term_3"": {""Mathematics"": 42, ""English"": 41, ""Physics"": 97, ""Chemistry"": 56, ""Fisheries"": 67, ""Civic Education"": 94, ""Economics"": 53, ""Data Processing"": 62}, ""Term_4"": {""Mathematics"": 52, ""English"": 87, ""Physics"": 39, ""Chemistry"": 64, ""Fisheries"": 98, ""Civic Education"": 56, ""Economics"": 61, ""Data Processing"": 55}, ""Term_5"": {""Mathematics"": 49, ""English"": 49, ""Physics"": 44, ""Chemistry"": 60, ""Fisheries"": 50, ""Civic Education"": 70, ""Economics"": 70, ""Data Processing"": 66}, ""Term_6"": {""Mathematics"": 51, ""English"": 55, ""Physics"": 47, ""Chemistry"": 54, ""Fisheries"": 39, ""Civic Education"": 56, ""Economics"": 60, ""Data Processing"": 57}, ""Term_7"": {""Mathematics"": 56, ""English"": 66, ""Physics"": 40, ""Chemistry"": 62, ""Fisheries"": 85, ""Civic Education"": 61, ""Economics"": 58, ""Data Processing"": 52}, ""Term_8"": {""Mathematics"": 49, ""English"": 39, ""Physics"": 35, ""Chemistry"": 64, ""Fisheries"": 40, ""Civic Education"": 63, ""Economics"": 67, ""Data Processing"": 66}}",75.76
12,12,Science,"{""Term_1"": {""Mathematics"": 59, ""English"": 50, ""Physics"": 50, ""Chemistry"": 50, ""Data Processing"": 51, ""Agricultural Science"": 64, ""Further Mathematics"": 65, ""Biology"": 36}, ""Term_2"": {""Mathematics"": 80, ""English"": 51, ""Physics"": 54, ""Chemistry"": 54, ""Data Processing"": 70, ""Agricultural Science"": 62, ""Further Mathematics"": 60, ""Biology"": 59}, ""Term_3"": {""Mathematics"": 97, ""English"": 54, ""Physics"": 52, ""Chemistry"": 67, ""Data Processing"": 65, ""Agricultural Science"": 69, ""Further Mathematics"": 69, ""Biology"": 68}, ""Term_4"": {""Mathematics"": 54, ""English"": 57, ""Physics"": 66, ""Chemistry"": 55, ""Data Processing"": 55, ""Agricultural Science"": 92, ""Further Mathematics"": 52, ""Biology"": 51}, ""Term_5"": {""Mathematics"": 62, ""English"": 53, ""Physics"": 51, ""Chemistry"": 66, ""Data Processing"": 56, ""Agricultural Science"": 50, ""Further Mathematics"": 87, ""Biology"": 55}, ""Term_6"": {""Mathematics"": 56, ""English"": 97, ""Physics"": 89, ""Chemistry"": 53, ""Data Processing"": 63, ""Agricultural Science"": 58, ""Further Mathematics"": 90, ""Biology"": 35}, ""Term_7"": {""Mathematics"": 50, ""English"": 58, ""Physics"": 92, ""Chemistry"": 86, ""Data Processing"": 51, ""Agricultural Science"": 93, ""Further Mathematics"": 61, ""Biology"": 52}, ""Term_8"": {""Mathematics"": 85, ""English"": 55, ""Physics"": 86, ""Chemistry"": 55, ""Data Processing"": 68, ""Agricultural Science"": 59, ""Further Mathematics"": 53, ""Biology"": 54}}",82.78
13,13,Science,"{""Term_1"": {""Mathematics"": 43, ""English"": 45, ""Physics"": 52, ""Chemistry"": 45, ""Computer Science"": 31, ""Further Mathematics"": 44, ""Visual Art"": 46, ""Yoruba"": 70, ""Data Processing"": 56}, ""Term_2"": {""Mathematics"": 43, ""English"": 46, ""Physics"": 44, ""Chemistry"": 53, ""Computer Science"": 30, ""Further Mathematics"": 66, ""Visual Art"": 70, ""Yoruba"": 31, ""Data Processing"": 55}, ""Term_3"": {""Mathematics"": 30, ""English"": 34, ""Physics"": 41, ""Chemistry"": 43, ""Computer Science"": 41, ""Further Mathematics"": 56, ""Visual Art"": 30, ""Yoruba"": 62, ""Data Processing"": 63}, ""Term_4"": {""Mathematics"": 32, ""English"": 55, ""Physics"": 46, ""Chemistry"": 48, ""Computer Science"": 31, ""Further Mathematics"": 36, ""Visual Art"": 30, ""Yoruba"": 63, ""Data Processing"": 54}, ""Term_5"": {""Mathematics"": 58, ""English"": 31, ""Physics"": 38, ""Chemistry"": 51, ""Computer Science"": 57, ""Further Mathematics"": 33, ""Visual Art"": 67, ""Yoruba"": 49, ""Data Processing"": 66}, ""Term_6"": {""Mathematics"": 41, ""English"": 43, ""Physics"": 60, ""Chemistry"": 55, ""Computer Science"": 70, ""Further Mathematics"": 93, ""Visual Art"": 46, ""Yoruba"": 40, ""Data Processing"": 64}, ""Term_7"": {""Mathematics"": 49, ""English"": 69, ""Physics"": 67, ""Chemistry"": 32, ""Computer Science"": 54, ""Further Mathematics"": 36, ""Visual Art"": 64, ""Yoruba"": 35, ""Data Processing"": 59}, ""Term_8"": {""Mathematics"": 30, ""English"": 38, ""Physics"": 64, ""Chemistry"": 49, ""Computer Science"": 56, ""Further Mathematics"": 48, ""Visual Art"": 42, ""Yoruba"": 67, ""Data Processing"": 53}}",88.15
14,14,Science,"{""Term_1"": {""Mathematics"": 43, ""English"": 35, ""Physics"": 52, ""Chemistry"": 45, ""Further Mathematics"": 54, ""Data Processing"": 60, ""Yoruba"": 67, ""Visual Art"": 52}, ""Term_2"": {""Mathematics"": 99, ""English"": 44, ""Physics"": 52, ""Chemistry"": 34, ""Further Mathematics"": 65, ""Data Processing"": 51, ""Yoruba"": 55, ""Visual Art"": 32}, ""Term_3"": {""Mathematics"": 30, ""English"": 49, ""Physics"": 59, ""Chemistry"": 32, ""Further Mathematics"": 66, ""Data Processing"": 61, ""Yoruba"": 59, ""Visual Art"": 58}, ""Term_4"": {""Mathematics"": 49, ""English"": 35, ""Physics"": 63, ""Chemistry"": 34, ""Further Mathematics"": 52, ""Data Processing"": 69, ""Yoruba"": 34, ""Visual Art"": 45}, ""Term_5"": {""Mathematics"": 35, ""English"": 43, ""Physics"": 54, ""Chemistry"": 43, ""Further Mathematics"": 59, ""Data Processing"": 56, ""Yoruba"": 54, ""Visual Art"": 87}, ""Term_6"": {""Mathematics"": 53, ""English"": 49, ""Physics"": 59, ""Chemistry"": 39, ""Further Mathematics"": 55, ""Data Processing"": 54, ""Yoruba"": 60, ""Visual Art"": 32}, ""Term_7"": {""Mathematics"": 49, ""English"": 46, ""Physics"": 54, ""Chemistry"": 31, ""Further Mathematics"": 40, ""Data Processing"": 66, ""Yoruba"": 61, ""Visual Art"": 50}, ""Term_8"": {""Mathematics"": 63, ""English"": 47, ""Physics"": 59, ""Chemistry"": 83, ""Further Mathematics"": 31, ""Data Processing"": 68, ""Yoruba"": 57, ""Visual Art"": 41}}",91.11
15,15,Science,"{""Term_1"": {""Mathematics"": 96, ""English"": 51, ""Physics"": 69, ""Chemistry"": 68, ""Fisheries"": 50, ""Further Mathematics"": 66, ""Civic Education"": 54, ""Visual Art"": 55, ""Data Processing"": 51}, ""Term_2"": {""Mathematics"": 59, ""English"": 58, ""Physics"": 55, ""Chemistry"": 85, ""Fisheries"": 90, ""Further Mathematics"": 57, ""Civic Education"": 58, ""Visual Art"": 47, ""Data Processing"": 52}, ""Term_3"": {""Mathematics"": 56, ""English"": 52, ""Physics"": 61, ""Chemistry"": 95, ""Fisheries"": 50, ""Further Mathematics"": 90, ""Civic Education"": 60, ""Visual Art"": 63, ""Data Processing"": 66}, ""Term_4"": {""Mathematics"": 61, ""English"": 65, ""Physics"": 58, ""Chemistry"": 55, ""Fisheries"": 58, ""Further Mathematics"": 66, ""Civic Education"": 62, ""Visual Art"": 55, ""Data Processing"": 64}, ""Term_5"": {""Mathematics"": 61, ""English"": 53, ""Physics"": 66, ""Chemistry"": 51, ""Fisheries"": 61, ""Further Mathematics"": 50, ""Civic Education"": 55, ""Visual Art"": 64, ""Data Processing"": 59}, ""Term_6"": {""Mathematics"": 56, ""English"": 100, ""Physics"": 100, ""Chemistry"": 89, ""Fisheries"": 59, ""Further Mathematics"": 58, ""Civic Education"": 64, ""Visual Art"": 51, ""Data Processing"": 58}, ""Term_7"": {""Mathematics"": 52, ""English"": 70, ""Physics"": 62, ""Chemistry"": 94, ""Fisheries"": 56, ""Further Mathematics"": 94, ""Civic Education"": 67, ""Visual Art"": 56, ""Data Processing"": 50}, ""Term_8"": {""Mathematics"": 69, ""English"": 93, ""Physics"": 68, ""Chemistry"": 62, ""Fisheries"": 63, ""Further Mathematics"": 65, ""Civic Education"": 65, ""Visual Art"": 70, ""Data Processing"": 54}}",94.44
16,16,Science,"{""Term_1"": {""Mathematics"": 52, ""English"": 55, ""Physics"": 84, ""Chemistry"": 68, ""Visual Art"": 87, ""Further Mathematics"": 40, ""Computer Science"": 40, ""Data Processing"": 56, ""Biology"": 51}, ""Term_2"": {""Mathematics"": 50, ""English"": 67, ""Physics"": 96, ""Chemistry"": 57, ""Visual Art"": 64, ""Further Mathematics"": 89, ""Computer Science"": 81, ""Data Processing"": 57, ""Biology"": 58}, ""Term_3"": {""Mathematics"": 69, ""English"": 69, ""Physics"": 53, ""Chemistry"": 84, ""Visual Art"": 65, ""Further Mathematics"": 50, ""Computer Science"": 59, ""Data Processing"": 64, ""Biology"": 63}, ""Term_4"": {""Mathematics"": 85, ""English"": 82, ""Physics"": 84, ""Chemistry"": 61, ""Visual Art"": 83, ""Further Mathematics"": 80, ""Computer Science"": 64, ""Data Processing"": 58, ""Biology"": 87}, ""Term_5"": {""Mathematics"": 96, ""English"": 53, ""Physics"": 50, ""Chemistry"": 55, ""Visual Art"": 55, ""Further Mathematics"": 68, ""Computer Science"": 82, ""Data Processing"": 56, ""Biology"": 92}, ""Term_6"": {""Mathematics"": 92, ""English"": 86, ""Physics"": 68, ""Chemistry"": 61, ""Visual Art"": 93, ""Further Mathematics"": 63, ""Computer Science"": 52, ""Data Processing"": 70, ""Biology"": 56}, ""Term_7"": {""Mathematics"": 55, ""English"": 58, ""Physics"": 88, ""Chemistry"": 59, ""Visual Art"": 56, ""Further Mathematics"": 61, ""Computer Science"": 68, ""Data Processing"": 51, ""Biology"": 54}, ""Term_8"": {""Mathematics"": 70, ""English"": 35, ""Physics"": 97, ""Chemistry"": 58, ""Visual Art"": 54, ""Further Mathematics"": 56, ""Computer Science"": 64, ""Data Processing"": 54, ""Biology"": 80}}",76.38
17,17,Science,"{""Term_1"": {""Mathematics"": 64, ""English"": 69, ""Physics"": 63, ""Chemistry"": 50, ""Visual Art"": 65, ""Fisheries"": 57, ""Further Mathematics"": 59, ""Computer Science"": 64, ""Data Processing"": 68}, ""Term_2"": {""Mathematics"": 92, ""English"": 56, ""Physics"": 70, ""Chemistry"": 66, ""Visual Art"": 69, ""Fisheries"": 60, ""Further Mathematics"": 57, ""Computer Science"": 55, ""Data Processing"": 59}, ""Term_3"": {""Mathematics"": 50, ""English"": 80, ""Physics"": 94, ""Chemistry"": 98, ""Visual Art"": 67, ""Fisheries"": 63, ""Further Mathematics"": 65, ""Computer Science"": 85, ""Data Processing"": 60}, ""Term_4"": {""Mathematics"": 57, ""English"": 86, ""Physics"": 88, ""Chemistry"": 68, ""Visual Art"": 63, ""Fisheries"": 52, ""Further Mathematics"": 60, ""Computer Science"": 53, ""Data Processing"": 66}, ""Term_5"": {""Mathematics"": 89, ""English"": 80, ""Physics"": 64, ""Chemistry"": 85, ""Visual Art"": 98, ""Fisheries"": 64, ""Further Mathematics"": 86, ""Computer Science"": 86, ""Data Processing"": 66}, ""Term_6"": {""Mathematics"": 84, ""English"": 90, ""Physics"": 67, ""Chemistry"": 62, ""Visual Art"": 68, ""Fisheries"": 89, ""Further Mathematics"": 59, ""Computer Science"": 54, ""Data Processing"": 63}, ""Term_7"": {""Mathematics"": 60, ""English"": 65, ""Physics"": 61, ""Chemistry"": 57, ""Visual Art"": 83, ""Fisheries"": 89, ""Further Mathematics"": 93, ""Computer Science"": 93, ""Data Processing"": 62}, ""Term_8"": {""Mathematics"": 53, ""English"": 67, ""Physics"": 67, ""Chemistry"": 57, ""Visual Art"": 60, ""Fisheries"": 57, ""Further Mathematics"": 62, ""Computer Science"": 58, ""Data Processing"": 62}}",61.71
18,18,Science,"{""Term_1"": {""Mathematics"": 30, ""English"": 43, ""Physics"": 42, ""Chemistry"": 34, ""Visual Art"": 31, ""Civic Education"": 33, ""Agricultural Science"": 44, ""Data Processing"": 60}, ""Term_2"": {""Mathematics"": 47, ""English"": 46, ""Physics"": 48, ""Chemistry"": 40, ""Visual Art"": 37, ""Civic Education"": 50, ""Agricultural Science"": 30, ""Data Processing"": 58}, ""Term_3"": {""Mathematics"": 46, ""English"": 49, ""Physics"": 48, ""Chemistry"": 48, ""Visual Art"": 38, ""Civic Education"": 45, ""Agricultural Science"": 40, ""Data Processing"": 57}, ""Term_4"": {""Mathematics"": 44, ""English"": 30, ""Physics"": 52, ""Chemistry"": 43, ""Visual Art"": 40, ""Civic Education"": 47, ""Agricultural Science"": 49, ""Data Processing"": 61}, ""Term_5"": {""Mathematics"": 41, ""English"": 33, ""Physics"": 36, ""Chemistry"": 41, ""Visual Art"": 39, ""Civic Education"": 47, ""Agricultural Science"": 96, ""Data Processing"": 62}, ""Term_6"": {""Mathematics"": 31, ""English"": 46, ""Physics"": 37, ""Chemistry"": 34, ""Visual Art"": 57, ""Civic Education"": 36, ""Agricultural Science"": 45, ""Data Processing"": 52}, ""Term_7"": {""Mathematics"": 37, ""English"": 47, ""Physics"": 31, ""Chemistry"": 42, ""Visual Art"": 49, ""Civic Education"": 47, ""Agricultural Science"": 48, ""Data Processing"": 52}, ""Term_8"": {""Mathematics"": 33, ""English"": 42, ""Physics"": 32, ""Chemistry"": 49, ""Visual Art"": 39, ""Civic Education"": 55, ""Agricultural Science"": 45, ""Data Processing"": 57}}",66.82
19,19,Science,"{""Term_1"": {""Mathematics"": 89, ""English"": 80, ""Physics"": 54, ""Chemistry"": 62, ""Economics"": 59, ""Fisheries"": 74, ""Biology"": 98, ""Computer Science"": 63, ""Data Processing"": 54}, ""Term_2"": {""Mathematics"": 79, ""English"": 53, ""Physics"": 81, ""Chemistry"": 58, ""Economics"": 85, ""Fisheries"": 52, ""Biology"": 52, ""Computer Science"": 53, ""Data Processing"": 65}, ""Term_3"": {""Mathematics"": 94, ""English"": 84, ""Physics"": 86, ""Chemistry"": 68, ""Economics"": 57, ""Fisheries"": 76, ""Biology"": 64, ""Computer Science"": 82, ""Data Processing"": 64}, ""Term_4"": {""Mathematics"": 62, ""English"": 57, ""Physics"": 81, ""Chemistry"": 81, ""Economics"": 52, ""Fisheries"": 80, ""Biology"": 47, ""Computer Science"": 54, ""Data Processing"": 65}, ""Term_5"": {""Mathematics"": 82, ""English"": 57, ""Physics"": 56, ""Chemistry"": 69, ""Economics"": 90, ""Fisheries"": 51, ""Biology"": 53, ""Computer Science"": 37, ""Data Processing"": 51}, ""Term_6"": {""Mathematics"": 80, ""English"": 88, ""Physics"": 86, ""Chemistry"": 49, ""Economics"": 62, ""Fisheries"": 53, ""Biology"": 82, ""Computer Science"": 57, ""Data Processing"": 67}, ""Term_7"": {""Mathematics"": 81, ""English"": 54, ""Physics"": 86, ""Chemistry"": 45, ""Economics"": 61, ""Fisheries"": 74, ""Biology"": 63, ""Computer Science"": 56, ""Data Processing"": 69}, ""Term_8"": {""Mathematics"": 55, ""English"": 55, ""Physics"": 61, ""Chemistry"": 59, ""Economics"": 74, ""Fisheries"": 52, ""Biology"": 56, ""Computer Science"": 58, ""Data Processing"": 62}}",95.42
20,20,Science,"{""Term_1"": {""Mathematics"": 97, ""English"": 52, ""Physics"": 69, ""Chemistry"": 66, ""Economics"": 81, ""Visual Art"": 89, ""Civic Education"": 53, ""Data Processing"": 54}, ""Term_2"": {""Mathematics"": 62, ""English"": 69, ""Physics"": 64, ""Chemistry"": 53, ""Economics"": 81, ""Visual Art"": 50, ""Civic Education"": 61, ""Data Processing"": 61}, ""Term_3"": {""Mathematics"": 62, ""English"": 63, ""Physics"": 52, ""Chemistry"": 70, ""Economics"": 62, ""Visual Art"": 66, ""Civic Education"": 81, ""Data Processing"": 66}, ""Term_4"": {""Mathematics"": 52, ""English"": 43, ""Physics"": 42, ""Chemistry"": 84, ""Economics"": 54, ""Visual Art"": 58, ""Civic Education"": 90, ""Data Processing"": 61}, ""Term_5"": {""Mathematics"": 52, ""English"": 69, ""Physics"": 80, ""Chemistry"": 94, ""Economics"": 67, ""Visual Art"": 55, ""Civic Education"": 57, ""Data Processing"": 57}, ""Term_6"": {""Mathematics"": 60, ""English"": 52, ""Physics"": 61, ""Chemistry"": 67, ""Economics"": 59, ""Visual Art"": 63, ""Civic Education"": 87, ""Data Processing"": 67}, ""Term_7"": {""Mathematics"": 91, ""English"": 69, ""Physics"": 81, ""Chemistry"": 48, ""Economics"": 39, ""Visual Art"": 32, ""Civic Education"": 67, ""Data Processing"": 68}, ""Term_8"": {""Mathematics"": 32, ""English"": 67, ""Physics"": 53, ""Chemistry"": 64, ""Economics"": 54, ""Visual Art"": 84, ""Civic Education"": 54, ""Data Processing"": 68}}",72.46
21,21,Science,"{""Term_1"": {""Mathematics"": 95, ""English"": 46, ""Physics"": 65, ""Chemistry"": 63, ""Agricultural Science"": 36, ""Biology"": 95, ""Economics"": 88, ""Yoruba"": 31, ""Data Processing"": 64}, ""Term_2"": {""Mathematics"": 51, ""English"": 35, ""Physics"": 48, ""Chemistry"": 39, ""Agricultural Science"": 51, ""Biology"": 33, ""Economics"": 41, ""Yoruba"": 66, ""Data Processing"": 61}, ""Term_3"": {""Mathematics"": 34, ""English"": 45, ""Physics"": 53, ""Chemistry"": 60, ""Agricultural Science"": 42, ""Biology"": 57, ""Economics"": 46, ""Yoruba"": 90, ""Data Processing"": 63}, ""Term_4"": {""Mathematics"": 40, ""English"": 30, ""Physics"": 37, ""Chemistry"": 59, ""Agricultural Science"": 30, ""Biology"": 47, ""Economics"": 41, ""Yoruba"": 31, ""Data Processing"": 69}, ""Term_5"": {""Mathematics"": 52, ""English"": 55, ""Physics"": 49, ""Chemistry"": 40, ""Agricultural Science"": 43, ""Biology"": 48, ""Economics"": 45, ""Yoruba"": 30, ""Data Processing"": 50}, ""Term_6"": {""Mathematics"": 36, ""English"": 34, ""Physics"": 55, ""Chemistry"": 35, ""Agricultural Science"": 52, ""Biology"": 45, ""Economics"": 89, ""Yoruba"": 38, ""Data Processing"": 67}, ""Term_7"": {""Mathematics"": 46, ""English"": 57, ""Physics"": 42, ""Chemistry"": 49, ""Agricultural Science"": 49, ""Biology"": 59, ""Economics"": 65, ""Yoruba"": 93, ""Data Processing"": 68}, ""Term_8"": {""Mathematics"": 35, ""English"": 30, ""Physics"": 30, ""Chemistry"": 67, ""Agricultural Science"": 44, ""Biology"": 44, ""Economics"": 34, ""Yoruba"": 32, ""Data Processing"": 56}}",88.35
22,22,Science,"{""Term_1"": {""Mathematics"": 55, ""English"": 30, ""Physics"": 45, ""Chemistry"": 46, ""Computer Science"": 44, ""Data Processing"": 53, ""Agricultural Science"": 47, ""Yoruba"": 40}, ""Term_2"": {""Mathematics"": 40, ""English"": 50, ""Physics"": 42, ""Chemistry"": 40, ""Computer Science"": 34, ""Data Processing"": 55, ""Agricultural Science"": 54, ""Yoruba"": 41}, ""Term_3"": {""Mathematics"": 35, ""English"": 30, ""Physics"": 40, ""Chemistry"": 41, ""Computer Science"": 38, ""Data Processing"": 67, ""Agricultural Science"": 44, ""Yoruba"": 43}, ""Term_4"": {""Mathematics"": 43, ""English"": 42, ""Physics"": 50, ""Chemistry"": 67, ""Computer Science"": 53, ""Data Processing"": 58, ""Agricultural Science"": 55, ""Yoruba"": 32}, ""Term_5"": {""Mathematics"": 89, ""English"": 65, ""Physics"": 55, ""Chemistry"": 52, ""Computer Science"": 58, ""Data Processing"": 52, ""Agricultural Science"": 55, ""Yoruba"": 34}, ""Term_6"": {""Mathematics"": 49, ""English"": 44, ""Physics"": 36, ""Chemistry"": 56, ""Computer Science"": 39, ""Data Processing"": 60, ""Agricultural Science"": 48, ""Yoruba"": 40}, ""Term_7"": {""Mathematics"": 48, ""English"": 42, ""Physics"": 54, ""Chemistry"": 37, ""Computer Science"": 67, ""Data Processing"": 55, ""Agricultural Science"": 55, ""Yoruba"": 50}, ""Term_8"": {""Mathematics"": 40, ""English"": 58, ""Physics"": 47, ""Chemistry"": 38, ""Computer Science"": 42, ""Data Processing"": 58, ""Agricultural Science"": 32, ""Yoruba"": 34}}",61.71
23,23,Science,"{""Term_1"": {""Mathematics"": 49, ""English"": 51, ""Physics"": 41, ""Chemistry"": 50, ""Computer Science"": 56, ""Civic Education"": 49, ""Agricultural Science"": 30, ""Fisheries"": 43, ""Data Processing"": 64}, ""Term_2"": {""Mathematics"": 35, ""English"": 45, ""Physics"": 40, ""Chemistry"": 45, ""Computer Science"": 39, ""Civic Education"": 46, ""Agricultural Science"": 36, ""Fisheries"": 54, ""Data Processing"": 67}, ""Term_3"": {""Mathematics"": 32, ""English"": 44, ""Physics"": 48, ""Chemistry"": 40, ""Computer Science"": 40, ""Civic Education"": 64, ""Agricultural Science"": 43, ""Fisheries"": 47, ""Data Processing"": 65}, ""Term_4"": {""Mathematics"": 50, ""English"": 40, ""Physics"": 90, ""Chemistry"": 64, ""Computer Science"": 48, ""Civic Education"": 37, ""Agricultural Science"": 49, ""Fisheries"": 42, ""Data Processing"": 66}, ""Term_5"": {""Mathematics"": 44, ""English"": 80, ""Physics"": 70, ""Chemistry"": 65, ""Computer Science"": 70, ""Civic Education"": 51, ""Agricultural Science"": 46, ""Fisheries"": 57, ""Data Processing"": 59}, ""Term_6"": {""Mathematics"": 34, ""English"": 36, ""Physics"": 40, ""Chemistry"": 48, ""Computer Science"": 42, ""Civic Education"": 58, ""Agricultural Science"": 45, ""Fisheries"": 30, ""Data Processing"": 53}, ""Term_7"": {""Mathematics"": 52, ""English"": 40, ""Physics"": 34, ""Chemistry"": 48, ""Computer Science"": 49, ""Civic Education"": 66, ""Agricultural Science"": 58, ""Fisheries"": 40, ""Data Processing"": 50}, ""Term_8"": {""Mathematics"": 51, ""English"": 35, ""Physics"": 46, ""Chemistry"": 56, ""Computer Science"": 31, ""Civic Education"": 60, ""Agricultural Science"": 58, ""Fisheries"": 40, ""Data Processing"": 54}}",81.03
24,24,Science,"{""Term_1"": {""Mathematics"": 37, ""English"": 36, ""Physics"": 65, ""Chemistry"": 37, ""Data Processing"": 59, ""Fisheries"": 45, ""Computer Science"": 66, ""Agricultural Science"": 49, ""Economics"": 36}, ""Term_2"": {""Mathematics"": 49, ""English"": 59, ""Physics"": 52, ""Chemistry"": 46, ""Data Processing"": 66, ""Fisheries"": 41, ""Computer Science"": 47, ""Agricultural Science"": 43, ""Economics"": 56}, ""Term_3"": {""Mathematics"": 64, ""English"": 46, ""Physics"": 44, ""Chemistry"": 37, ""Data Processing"": 51, ""Fisheries"": 47, ""Computer Science"": 44, ""Agricultural Science"": 50, ""Economics"": 47}, ""Term_4"": {""Mathematics"": 44, ""English"": 30, ""Physics"": 37, ""Chemistry"": 42, ""Data Processing"": 52, ""Fisheries"": 34, ""Computer Science"": 53, ""Agricultural Science"": 56, ""Economics"": 56}, ""Term_5"": {""Mathematics"": 39, ""English"": 49, ""Physics"": 48, ""Chemistry"": 33, ""Data Processing"": 55, ""Fisheries"": 56, ""Computer Science"": 42, ""Agricultural Science"": 47, ""Economics"": 66}, ""Term_6"": {""Mathematics"": 49, ""English"": 46, ""Physics"": 41, ""Chemistry"": 38, ""Data Processing"": 68, ""Fisheries"": 34, ""Computer Science"": 69, ""Agricultural Science"": 68, ""Economics"": 55}, ""Term_7"": {""Mathematics"": 55, ""English"": 36, ""Physics"": 50, ""Chemistry"": 40, ""Data Processing"": 67, ""Fisheries"": 32, ""Computer Science"": 55, ""Agricultural Science"": 53, ""Economics"": 40}, ""Term_8"": {""Mathematics"": 49, ""English"": 51, ""Physics"": 34, ""Chemistry"": 54, ""Data Processing"": 62, ""Fisheries"": 55, ""Computer Science"": 54, ""Agricultural Science"": 49, ""Economics"": 47}}",80.73
25,25,Science,"{""Term_1"": {""Mathematics"": 39, ""English"": 53, ""Physics"": 37, ""Chemistry"": 53, ""Biology"": 35, ""Agricultural Science"": 67, ""Data Processing"": 63, ""Further Mathematics"": 40, ""Economics"": 50}, ""Term_2"": {""Mathematics"": 68, ""English"": 37, ""Physics"": 61, ""Chemistry"": 36, ""Biology"": 46, ""Agricultural Science"": 43, ""Data Processing"": 52, ""Further Mathematics"": 52, ""Economics"": 55}, ""Term_3"": {""Mathematics"": 40, ""English"": 40, ""Physics"": 43, ""Chemistry"": 44, ""Biology"": 39, ""Agricultural Science"": 41, ""Data Processing"": 65, ""Further Mathematics"": 47, ""Economics"": 69}, ""Term_4"": {""Mathematics"": 57, ""English"": 41, ""Physics"": 32, ""Chemistry"": 32, ""Biology"": 62, ""Agricultural Science"": 33, ""Data Processing"": 51, ""Further Mathematics"": 70, ""Economics"": 40}, ""Term_5"": {""Mathematics"": 35, ""English"": 35, ""Physics"": 58, ""Chemistry"": 49, ""Biology"": 48, ""Agricultural Science"": 35, ""Data Processing"": 64, ""Further Mathematics"": 98, ""Economics"": 38}, ""Term_6"": {""Mathematics"": 51, ""English"": 38, ""Physics"": 63, ""Chemistry"": 59, ""Biology"": 42, ""Agricultural Science"": 58, ""Data Processing"": 63, ""Further Mathematics"": 70, ""Economics"": 66}, ""Term_7"": {""Mathematics"": 47, ""English"": 56, ""Physics"": 40, ""Chemistry"": 43, ""Biology"": 44, ""Agricultural Science"": 45, ""Data Processing"": 69, ""Further Mathematics"": 40, ""Economics"": 45}, ""Term_8"": {""Mathematics"": 47, ""English"": 41, ""Physics"": 44, ""Chemistry"": 37, ""Biology"": 58, ""Agricultural Science"": 42, ""Data Processing"": 54, ""Further Mathematics"": 37, ""Economics"": 42}}",60.54
26,26,Science,"{""Term_1"": {""Mathematics"": 41, ""English"": 44, ""Physics"": 57, ""Chemistry"": 49, ""Visual Art"": 69, ""Biology"": 59, ""Economics"": 58, ""Civic Education"": 33, ""Agricultural Science"": 50, ""Data Processing"": 57}, ""Term_2"": {""Mathematics"": 55, ""English"": 40, ""Physics"": 59, ""Chemistry"": 60, ""Visual Art"": 53, ""Biology"": 63, ""Economics"": 46, ""Civic Education"": 52, ""Agricultural Science"": 51, ""Data Processing"": 51}, ""Term_3"": {""Mathematics"": 57, ""English"": 54, ""Physics"": 36, ""Chemistry"": 56, ""Visual Art"": 70, ""Biology"": 90, ""Economics"": 61, ""Civic Education"": 37, ""Agricultural Science"": 52, ""Data Processing"": 50}, ""Term_4"": {""Mathematics"": 54, ""English"": 56, ""Physics"": 42, ""Chemistry"": 53, ""Visual Art"": 31, ""Biology"": 57, ""Economics"": 89, ""Civic Education"": 95, ""Agricultural Science"": 39, ""Data Processing"": 68}, ""Term_5"": {""Mathematics"": 31, ""English"": 59, ""Physics"": 37, ""Chemistry"": 34, ""Visual Art"": 60, ""Biology"": 44, ""Economics"": 60, ""Civic Education"": 36, ""Agricultural Science"": 54, ""Data Processing"": 62}, ""Term_6"": {""Mathematics"": 41, ""English"": 31, ""Physics"": 40, ""Chemistry"": 60, ""Visual Art"": 54, ""Biology"": 54, ""Economics"": 50, ""Civic Education"": 93, ""Agricultural Science"": 94, ""Data Processing"": 51}, ""Term_7"": {""Mathematics"": 44, ""English"": 51, ""Physics"": 57, ""Chemistry"": 30, ""Visual Art"": 67, ""Biology"": 54, ""Economics"": 51, ""Civic Education"": 94, ""Agricultural Science"": 42, ""Data Processing"": 56}, ""Term_8"": {""Mathematics"": 45, ""English"": 50, ""Physics"": 51, ""Chemistry"": 39, ""Visual Art"": 58, ""Biology"": 32, ""Economics"": 33, ""Civic Education"": 32, ""Agricultural Science"": 46, ""Data Processing"": 70}}",93.3
