result_id,student_id,exam_type,department,subject_scores,pass_or_fail
367,367,WASSCE,Commercial,"{'Financial Accounting': 64, 'Commerce': 73, 'Economics': 47, 'English Language': 60, 'Mathematics': 53, 'Geography': 65, 'Agricultural Science': 46, 'Biology': 62, 'Further Mathematics': 64, 'Religious and Moral Instructions': 64}",Fail
368,368,WASSCE,Commercial,"{'Financial Accounting': 57, 'Commerce': 50, 'Economics': 56, 'English Language': 53, 'Mathematics': 58, 'Geography': 66, 'Government': 66, 'Biology': 57, 'Yoruba Language': 49, 'Religious and Moral Instructions': 52}",Pass
369,369,WASSCE,Commercial,"{'Financial Accounting': 59, 'Commerce': 46, 'Economics': 51, 'English Language': 67, 'Mathematics': 64, 'Geography': 48, 'Biology': 52, 'Religious and Moral Instructions': 64}",Fail
370,370,WASSCE,Commercial,"{'Financial Accounting': 56, 'Commerce': 47, 'Economics': 45, 'English Language': 66, 'Mathematics': 55, 'Government': 62, 'Agricultural Science': 69, 'Religious and Moral Instructions': 70}",Fail
371,371,WASSCE,Commercial,"{'Financial Accounting': 69, 'Commerce': 69, 'Economics': 55, 'English Language': 59, 'Mathematics': 58, 'Geography': 59, 'Government': 60, 'Further Mathematics': 48, 'Religious and Moral Instructions': 64, 'Civic Education': 65}",Pass
372,372,WASSCE,Commercial,"{'Financial Accounting': 59, 'Commerce': 65, 'Economics': 52, 'English Language': 55, 'Mathematics': 50, 'Geography': 47, 'Further Mathematics': 66, 'Civic Education': 63}",Pass
373,373,WASSCE,Commercial,"{'Financial Accounting': 57, 'Commerce': 64, 'Economics': 38, 'English Language': 59, 'Mathematics': 50, 'Geography': 43, 'Yoruba Language': 68, 'Further Mathematics': 49}",Fail
374,374,WASSCE,Commercial,"{'Financial Accounting': 45, 'Commerce': 60, 'Economics': 56, 'English Language': 60, 'Mathematics': 54, 'Biology': 42, 'Yoruba Language': 49, 'Religious and Moral Instructions': 57}",Fail
375,375,WASSCE,Commercial,"{'Financial Accounting': 55, 'Commerce': 47, 'Economics': 78, 'English Language': 46, 'Mathematics': 58, 'Agricultural Science': 64, 'Biology': 70, 'Yoruba Language': 57, 'Further Mathematics': 63}",Fail
376,376,WASSCE,Commercial,"{'Financial Accounting': 64, 'Commerce': 50, 'Economics': 45, 'English Language': 60, 'Mathematics': 44, 'Biology': 55, 'Yoruba Language': 77, 'Further Mathematics': 48, 'Religious and Moral Instructions': 73, 'Civic Education': 65}",Fail
377,377,WASSCE,Commercial,"{'Financial Accounting': 68, 'Commerce': 56, 'Economics': 53, 'English Language': 39, 'Mathematics': 48, 'Biology': 55, 'Religious and Moral Instructions': 47, 'Civic Education': 59}",Fail
378,378,WASSCE,Commercial,"{'Financial Accounting': 52, 'Commerce': 62, 'Economics': 44, 'English Language': 55, 'Mathematics': 58, 'Government': 57, 'Biology': 58, 'Civic Education': 70}",Fail
379,379,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 60, 'Economics': 61, 'English Language': 48, 'Mathematics': 58, 'Geography': 64, 'Government': 56, 'Yoruba Language': 59, 'Further Mathematics': 55}",Fail
380,380,WASSCE,Commercial,"{'Financial Accounting': 56, 'Commerce': 47, 'Economics': 60, 'English Language': 43, 'Mathematics': 51, 'Geography': 74, 'Agricultural Science': 60, 'Biology': 52, 'Yoruba Language': 60}",Fail
381,381,WASSCE,Commercial,"{'Financial Accounting': 64, 'Commerce': 62, 'Economics': 68, 'English Language': 33, 'Mathematics': 58, 'Geography': 55, 'Government': 54, 'Agricultural Science': 53, 'Yoruba Language': 50, 'Religious and Moral Instructions': 50}",Fail
382,382,WASSCE,Commercial,"{'Financial Accounting': 44, 'Commerce': 39, 'Economics': 66, 'English Language': 49, 'Mathematics': 63, 'Geography': 47, 'Agricultural Science': 46, 'Further Mathematics': 57, 'Religious and Moral Instructions': 63, 'Civic Education': 52}",Fail
383,383,WASSCE,Commercial,"{'Financial Accounting': 53, 'Commerce': 55, 'Economics': 51, 'English Language': 47, 'Mathematics': 56, 'Geography': 57, 'Agricultural Science': 73, 'Yoruba Language': 39, 'Religious and Moral Instructions': 78, 'Civic Education': 53}",Fail
384,384,WASSCE,Commercial,"{'Financial Accounting': 63, 'Commerce': 45, 'Economics': 45, 'English Language': 74, 'Mathematics': 55, 'Geography': 60, 'Government': 72, 'Agricultural Science': 52, 'Yoruba Language': 67, 'Civic Education': 44}",Fail
385,385,WASSCE,Commercial,"{'Financial Accounting': 68, 'Commerce': 57, 'Economics': 62, 'English Language': 38, 'Mathematics': 45, 'Geography': 56, 'Biology': 59, 'Further Mathematics': 55, 'Religious and Moral Instructions': 49, 'Civic Education': 64}",Fail
386,386,WASSCE,Commercial,"{'Financial Accounting': 73, 'Commerce': 56, 'Economics': 61, 'English Language': 38, 'Mathematics': 44, 'Government': 44, 'Agricultural Science': 58, 'Yoruba Language': 55, 'Religious and Moral Instructions': 54}",Fail
387,387,WASSCE,Commercial,"{'Financial Accounting': 67, 'Commerce': 57, 'Economics': 64, 'English Language': 61, 'Mathematics': 48, 'Agricultural Science': 50, 'Biology': 50, 'Further Mathematics': 64, 'Religious and Moral Instructions': 55}",Fail
388,388,WASSCE,Commercial,"{'Financial Accounting': 50, 'Commerce': 63, 'Economics': 50, 'English Language': 65, 'Mathematics': 58, 'Biology': 58, 'Further Mathematics': 55, 'Religious and Moral Instructions': 74}",Pass
389,389,WASSCE,Commercial,"{'Financial Accounting': 54, 'Commerce': 56, 'Economics': 56, 'English Language': 51, 'Mathematics': 50, 'Geography': 62, 'Government': 50, 'Agricultural Science': 65, 'Biology': 49, 'Civic Education': 62}",Pass
390,390,WASSCE,Commercial,"{'Financial Accounting': 55, 'Commerce': 44, 'Economics': 77, 'English Language': 60, 'Mathematics': 48, 'Agricultural Science': 54, 'Yoruba Language': 47, 'Further Mathematics': 52}",Fail
391,391,WASSCE,Commercial,"{'Financial Accounting': 67, 'Commerce': 54, 'Economics': 57, 'English Language': 57, 'Mathematics': 56, 'Geography': 54, 'Agricultural Science': 47, 'Biology': 53, 'Religious and Moral Instructions': 59}",Pass
392,392,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 49, 'Economics': 62, 'English Language': 55, 'Mathematics': 58, 'Government': 57, 'Agricultural Science': 67, 'Further Mathematics': 52}",Fail
393,393,WASSCE,Commercial,"{'Financial Accounting': 48, 'Commerce': 52, 'Economics': 52, 'English Language': 67, 'Mathematics': 55, 'Geography': 78, 'Government': 34, 'Yoruba Language': 58, 'Further Mathematics': 50, 'Religious and Moral Instructions': 71}",Fail
394,394,WASSCE,Commercial,"{'Financial Accounting': 58, 'Commerce': 63, 'Economics': 46, 'English Language': 43, 'Mathematics': 54, 'Biology': 55, 'Yoruba Language': 61, 'Civic Education': 60}",Fail
395,395,WASSCE,Commercial,"{'Financial Accounting': 54, 'Commerce': 66, 'Economics': 67, 'English Language': 66, 'Mathematics': 55, 'Geography': 47, 'Yoruba Language': 59, 'Civic Education': 43}",Pass
396,396,WASSCE,Commercial,"{'Financial Accounting': 71, 'Commerce': 64, 'Economics': 58, 'English Language': 60, 'Mathematics': 52, 'Geography': 55, 'Government': 70, 'Yoruba Language': 49, 'Further Mathematics': 62, 'Civic Education': 57}",Pass
397,397,WASSCE,Commercial,"{'Financial Accounting': 71, 'Commerce': 50, 'Economics': 67, 'English Language': 64, 'Mathematics': 58, 'Government': 56, 'Agricultural Science': 54, 'Further Mathematics': 67}",Pass
398,398,WASSCE,Commercial,"{'Financial Accounting': 52, 'Commerce': 52, 'Economics': 61, 'English Language': 43, 'Mathematics': 35, 'Geography': 79, 'Government': 68, 'Religious and Moral Instructions': 46, 'Civic Education': 71}",Fail
399,399,WASSCE,Commercial,"{'Financial Accounting': 63, 'Commerce': 59, 'Economics': 61, 'English Language': 77, 'Mathematics': 59, 'Geography': 68, 'Yoruba Language': 60, 'Religious and Moral Instructions': 54}",Pass
400,400,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 56, 'Economics': 60, 'English Language': 67, 'Mathematics': 65, 'Geography': 66, 'Government': 51, 'Agricultural Science': 53, 'Religious and Moral Instructions': 54, 'Civic Education': 58}",Pass
401,401,WASSCE,Commercial,"{'Financial Accounting': 64, 'Commerce': 44, 'Economics': 59, 'English Language': 67, 'Mathematics': 51, 'Government': 59, 'Further Mathematics': 62, 'Religious and Moral Instructions': 52}",Fail
402,402,WASSCE,Commercial,"{'Financial Accounting': 66, 'Commerce': 64, 'Economics': 49, 'English Language': 49, 'Mathematics': 56, 'Government': 63, 'Biology': 56, 'Further Mathematics': 69, 'Religious and Moral Instructions': 59}",Fail
403,403,WASSCE,Commercial,"{'Financial Accounting': 65, 'Commerce': 47, 'Economics': 55, 'English Language': 50, 'Mathematics': 41, 'Agricultural Science': 66, 'Biology': 47, 'Yoruba Language': 44, 'Religious and Moral Instructions': 48, 'Civic Education': 48}",Fail
404,404,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 47, 'Economics': 56, 'English Language': 62, 'Mathematics': 56, 'Geography': 41, 'Government': 32, 'Civic Education': 52}",Fail
405,405,WASSCE,Commercial,"{'Financial Accounting': 58, 'Commerce': 64, 'Economics': 42, 'English Language': 51, 'Mathematics': 51, 'Government': 56, 'Further Mathematics': 56, 'Civic Education': 54}",Fail
406,406,WASSCE,Commercial,"{'Financial Accounting': 66, 'Commerce': 71, 'Economics': 66, 'English Language': 46, 'Mathematics': 60, 'Geography': 45, 'Further Mathematics': 43, 'Religious and Moral Instructions': 50}",Fail
407,407,WASSCE,Commercial,"{'Financial Accounting': 55, 'Commerce': 56, 'Economics': 46, 'English Language': 59, 'Mathematics': 72, 'Geography': 56, 'Government': 63, 'Yoruba Language': 55, 'Further Mathematics': 49, 'Religious and Moral Instructions': 65}",Fail
408,408,WASSCE,Commercial,"{'Financial Accounting': 55, 'Commerce': 62, 'Economics': 62, 'English Language': 72, 'Mathematics': 64, 'Biology': 55, 'Yoruba Language': 52, 'Further Mathematics': 62, 'Religious and Moral Instructions': 63, 'Civic Education': 59}",Pass
409,409,WASSCE,Commercial,"{'Financial Accounting': 56, 'Commerce': 58, 'Economics': 52, 'English Language': 50, 'Mathematics': 59, 'Geography': 45, 'Government': 64, 'Further Mathematics': 47, 'Religious and Moral Instructions': 51, 'Civic Education': 53}",Pass
410,410,WASSCE,Commercial,"{'Financial Accounting': 47, 'Commerce': 61, 'Economics': 55, 'English Language': 49, 'Mathematics': 57, 'Geography': 47, 'Yoruba Language': 52, 'Further Mathematics': 73, 'Religious and Moral Instructions': 61}",Fail
411,411,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 53, 'Economics': 53, 'English Language': 54, 'Mathematics': 53, 'Government': 63, 'Biology': 54, 'Further Mathematics': 83, 'Religious and Moral Instructions': 61}",Pass
412,412,WASSCE,Commercial,"{'Financial Accounting': 43, 'Commerce': 60, 'Economics': 50, 'English Language': 55, 'Mathematics': 59, 'Geography': 65, 'Government': 54, 'Biology': 63, 'Yoruba Language': 63, 'Religious and Moral Instructions': 57}",Fail
413,413,WASSCE,Commercial,"{'Financial Accounting': 49, 'Commerce': 60, 'Economics': 67, 'English Language': 53, 'Mathematics': 58, 'Geography': 48, 'Government': 62, 'Agricultural Science': 42, 'Further Mathematics': 53, 'Religious and Moral Instructions': 59}",Fail
414,414,WASSCE,Commercial,"{'Financial Accounting': 63, 'Commerce': 57, 'Economics': 47, 'English Language': 51, 'Mathematics': 54, 'Government': 44, 'Yoruba Language': 68, 'Religious and Moral Instructions': 50}",Fail
415,415,WASSCE,Commercial,"{'Financial Accounting': 48, 'Commerce': 60, 'Economics': 52, 'English Language': 52, 'Mathematics': 55, 'Government': 66, 'Biology': 57, 'Yoruba Language': 52}",Fail
416,416,WASSCE,Commercial,"{'Financial Accounting': 49, 'Commerce': 43, 'Economics': 51, 'English Language': 53, 'Mathematics': 48, 'Geography': 58, 'Biology': 63, 'Religious and Moral Instructions': 56}",Fail
417,417,WASSCE,Commercial,"{'Financial Accounting': 54, 'Commerce': 68, 'Economics': 65, 'English Language': 60, 'Mathematics': 55, 'Geography': 62, 'Agricultural Science': 57, 'Further Mathematics': 53}",Pass
418,418,WASSCE,Commercial,"{'Financial Accounting': 43, 'Commerce': 54, 'Economics': 52, 'English Language': 62, 'Mathematics': 57, 'Geography': 70, 'Agricultural Science': 56, 'Biology': 56, 'Civic Education': 58}",Fail
419,419,WASSCE,Commercial,"{'Financial Accounting': 57, 'Commerce': 52, 'Economics': 66, 'English Language': 66, 'Mathematics': 72, 'Government': 65, 'Agricultural Science': 59, 'Further Mathematics': 60, 'Religious and Moral Instructions': 63, 'Civic Education': 62}",Pass
420,420,WASSCE,Commercial,"{'Financial Accounting': 50, 'Commerce': 68, 'Economics': 68, 'English Language': 47, 'Mathematics': 60, 'Geography': 55, 'Agricultural Science': 57, 'Yoruba Language': 62}",Fail
421,421,WASSCE,Commercial,"{'Financial Accounting': 61, 'Commerce': 68, 'Economics': 48, 'English Language': 52, 'Mathematics': 46, 'Geography': 61, 'Agricultural Science': 46, 'Biology': 50, 'Yoruba Language': 61}",Fail
422,422,WASSCE,Commercial,"{'Financial Accounting': 48, 'Commerce': 62, 'Economics': 49, 'English Language': 47, 'Mathematics': 41, 'Biology': 49, 'Yoruba Language': 45, 'Further Mathematics': 56, 'Religious and Moral Instructions': 39}",Fail
423,423,WASSCE,Commercial,"{'Financial Accounting': 58, 'Commerce': 55, 'Economics': 60, 'English Language': 47, 'Mathematics': 58, 'Government': 56, 'Agricultural Science': 46, 'Yoruba Language': 55}",Fail
424,424,WASSCE,Commercial,"{'Financial Accounting': 49, 'Commerce': 47, 'Economics': 65, 'English Language': 62, 'Mathematics': 70, 'Geography': 54, 'Agricultural Science': 59, 'Further Mathematics': 56}",Fail
425,425,WASSCE,Commercial,"{'Financial Accounting': 55, 'Commerce': 60, 'Economics': 64, 'English Language': 60, 'Mathematics': 54, 'Government': 58, 'Biology': 58, 'Yoruba Language': 60, 'Further Mathematics': 67, 'Religious and Moral Instructions': 55}",Pass
426,426,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 54, 'Economics': 54, 'English Language': 68, 'Mathematics': 56, 'Geography': 71, 'Religious and Moral Instructions': 65, 'Civic Education': 46}",Pass
427,427,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 63, 'Economics': 65, 'English Language': 65, 'Mathematics': 52, 'Government': 72, 'Agricultural Science': 66, 'Further Mathematics': 45, 'Religious and Moral Instructions': 50, 'Civic Education': 65}",Pass
428,428,WASSCE,Commercial,"{'Financial Accounting': 59, 'Commerce': 46, 'Economics': 60, 'English Language': 38, 'Mathematics': 54, 'Government': 58, 'Agricultural Science': 50, 'Biology': 66, 'Yoruba Language': 63, 'Civic Education': 63}",Fail
429,429,WASSCE,Commercial,"{'Financial Accounting': 61, 'Commerce': 59, 'Economics': 59, 'English Language': 59, 'Mathematics': 65, 'Geography': 47, 'Government': 61, 'Further Mathematics': 62, 'Civic Education': 74}",Pass
430,430,WASSCE,Commercial,"{'Financial Accounting': 55, 'Commerce': 53, 'Economics': 66, 'English Language': 47, 'Mathematics': 65, 'Government': 67, 'Agricultural Science': 59, 'Biology': 64, 'Yoruba Language': 40}",Fail
431,431,WASSCE,Commercial,"{'Financial Accounting': 58, 'Commerce': 54, 'Economics': 68, 'English Language': 66, 'Mathematics': 59, 'Agricultural Science': 47, 'Further Mathematics': 54, 'Religious and Moral Instructions': 41, 'Civic Education': 46}",Pass
432,432,WASSCE,Commercial,"{'Financial Accounting': 63, 'Commerce': 65, 'Economics': 50, 'English Language': 58, 'Mathematics': 50, 'Agricultural Science': 54, 'Biology': 58, 'Yoruba Language': 59, 'Religious and Moral Instructions': 62}",Pass
433,433,WASSCE,Commercial,"{'Financial Accounting': 54, 'Commerce': 66, 'Economics': 66, 'English Language': 38, 'Mathematics': 48, 'Government': 53, 'Biology': 53, 'Religious and Moral Instructions': 47}",Fail
434,434,WASSCE,Commercial,"{'Financial Accounting': 56, 'Commerce': 49, 'Economics': 47, 'English Language': 46, 'Mathematics': 68, 'Geography': 51, 'Government': 47, 'Religious and Moral Instructions': 60, 'Civic Education': 47}",Fail
435,435,WASSCE,Commercial,"{'Financial Accounting': 62, 'Commerce': 63, 'Economics': 55, 'English Language': 68, 'Mathematics': 41, 'Geography': 50, 'Biology': 47, 'Yoruba Language': 60, 'Further Mathematics': 48, 'Religious and Moral Instructions': 58}",Fail
436,436,WASSCE,Commercial,"{'Financial Accounting': 56, 'Commerce': 56, 'Economics': 63, 'English Language': 46, 'Mathematics': 82, 'Geography': 52, 'Government': 54, 'Further Mathematics': 50, 'Religious and Moral Instructions': 58}",Fail
437,437,WASSCE,Commercial,"{'Financial Accounting': 49, 'Commerce': 56, 'Economics': 57, 'English Language': 47, 'Mathematics': 62, 'Agricultural Science': 51, 'Yoruba Language': 55, 'Religious and Moral Instructions': 55, 'Civic Education': 61}",Fail
438,438,WASSCE,Commercial,"{'Financial Accounting': 64, 'Commerce': 72, 'Economics': 61, 'English Language': 58, 'Mathematics': 53, 'Geography': 73, 'Government': 52, 'Agricultural Science': 41, 'Civic Education': 71}",Pass
439,439,WASSCE,Commercial,"{'Financial Accounting': 61, 'Commerce': 55, 'Economics': 55, 'English Language': 49, 'Mathematics': 69, 'Geography': 65, 'Government': 63, 'Biology': 60, 'Religious and Moral Instructions': 41, 'Civic Education': 66}",Fail
440,440,WASSCE,Commercial,"{'Financial Accounting': 68, 'Commerce': 67, 'Economics': 47, 'English Language': 55, 'Mathematics': 73, 'Geography': 61, 'Government': 63, 'Further Mathematics': 54, 'Civic Education': 54}",Fail
441,441,WASSCE,Commercial,"{'Financial Accounting': 59, 'Commerce': 64, 'Economics': 67, 'English Language': 56, 'Mathematics': 57, 'Government': 54, 'Biology': 68, 'Further Mathematics': 53}",Pass
442,442,WASSCE,Commercial,"{'Financial Accounting': 42, 'Commerce': 63, 'Economics': 45, 'English Language': 51, 'Mathematics': 63, 'Government': 59, 'Yoruba Language': 71, 'Further Mathematics': 55, 'Religious and Moral Instructions': 60, 'Civic Education': 53}",Fail
443,443,WASSCE,Commercial,"{'Financial Accounting': 55, 'Commerce': 73, 'Economics': 59, 'English Language': 50, 'Mathematics': 74, 'Geography': 49, 'Further Mathematics': 58, 'Civic Education': 68}",Pass
444,444,WASSCE,Commercial,"{'Financial Accounting': 50, 'Commerce': 48, 'Economics': 59, 'English Language': 58, 'Mathematics': 59, 'Government': 67, 'Yoruba Language': 49, 'Civic Education': 56}",Fail
445,445,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 77, 'Economics': 53, 'English Language': 58, 'Mathematics': 60, 'Geography': 52, 'Government': 47, 'Agricultural Science': 49, 'Biology': 72}",Pass
446,446,WASSCE,Commercial,"{'Financial Accounting': 71, 'Commerce': 44, 'Economics': 48, 'English Language': 64, 'Mathematics': 39, 'Geography': 45, 'Government': 47, 'Agricultural Science': 61, 'Further Mathematics': 63, 'Civic Education': 54}",Fail
447,447,WASSCE,Commercial,"{'Financial Accounting': 54, 'Commerce': 54, 'Economics': 57, 'English Language': 58, 'Mathematics': 58, 'Geography': 55, 'Agricultural Science': 69, 'Biology': 57, 'Religious and Moral Instructions': 66, 'Civic Education': 50}",Pass
448,448,WASSCE,Commercial,"{'Financial Accounting': 51, 'Commerce': 63, 'Economics': 54, 'English Language': 72, 'Mathematics': 60, 'Geography': 63, 'Government': 44, 'Biology': 59, 'Further Mathematics': 46}",Pass
449,449,WASSCE,Commercial,"{'Financial Accounting': 77, 'Commerce': 72, 'Economics': 61, 'English Language': 57, 'Mathematics': 49, 'Government': 55, 'Biology': 41, 'Further Mathematics': 50, 'Religious and Moral Instructions': 69, 'Civic Education': 52}",Fail
450,450,WASSCE,Commercial,"{'Financial Accounting': 48, 'Commerce': 63, 'Economics': 42, 'English Language': 78, 'Mathematics': 58, 'Agricultural Science': 54, 'Biology': 50, 'Further Mathematics': 64, 'Religious and Moral Instructions': 68}",Fail
451,451,WASSCE,Commercial,"{'Financial Accounting': 55, 'Commerce': 51, 'Economics': 57, 'English Language': 58, 'Mathematics': 72, 'Geography': 55, 'Agricultural Science': 68, 'Biology': 46, 'Yoruba Language': 58, 'Civic Education': 47}",Pass
452,452,WASSCE,Commercial,"{'Financial Accounting': 48, 'Commerce': 64, 'Economics': 44, 'English Language': 67, 'Mathematics': 66, 'Government': 60, 'Biology': 64, 'Further Mathematics': 41, 'Religious and Moral Instructions': 60}",Fail
453,453,WASSCE,Commercial,"{'Financial Accounting': 68, 'Commerce': 57, 'Economics': 33, 'English Language': 51, 'Mathematics': 59, 'Biology': 57, 'Yoruba Language': 66, 'Further Mathematics': 50, 'Religious and Moral Instructions': 48, 'Civic Education': 63}",Fail
454,454,WASSCE,Commercial,"{'Financial Accounting': 61, 'Commerce': 57, 'Economics': 55, 'English Language': 62, 'Mathematics': 48, 'Geography': 52, 'Agricultural Science': 55, 'Biology': 66}",Fail
455,455,WASSCE,Commercial,"{'Financial Accounting': 67, 'Commerce': 69, 'Economics': 57, 'English Language': 81, 'Mathematics': 58, 'Government': 42, 'Agricultural Science': 46, 'Biology': 61, 'Yoruba Language': 50}",Pass
456,456,WASSCE,Commercial,"{'Financial Accounting': 47, 'Commerce': 55, 'Economics': 47, 'English Language': 41, 'Mathematics': 63, 'Biology': 57, 'Yoruba Language': 56, 'Religious and Moral Instructions': 63}",Fail
457,457,WASSCE,Commercial,"{'Financial Accounting': 55, 'Commerce': 71, 'Economics': 59, 'English Language': 50, 'Mathematics': 34, 'Geography': 47, 'Government': 56, 'Agricultural Science': 57, 'Biology': 61}",Fail
458,458,WASSCE,Commercial,"{'Financial Accounting': 67, 'Commerce': 46, 'Economics': 60, 'English Language': 48, 'Mathematics': 53, 'Geography': 49, 'Government': 59, 'Religious and Moral Instructions': 62}",Fail
459,459,WASSCE,Commercial,"{'Financial Accounting': 53, 'Commerce': 59, 'Economics': 66, 'English Language': 53, 'Mathematics': 57, 'Agricultural Science': 56, 'Yoruba Language': 51, 'Further Mathematics': 48, 'Religious and Moral Instructions': 55, 'Civic Education': 46}",Pass
460,460,WASSCE,Commercial,"{'Financial Accounting': 64, 'Commerce': 69, 'Economics': 60, 'English Language': 51, 'Mathematics': 64, 'Geography': 55, 'Agricultural Science': 54, 'Civic Education': 52}",Pass
461,461,WASSCE,Commercial,"{'Financial Accounting': 47, 'Commerce': 59, 'Economics': 61, 'English Language': 50, 'Mathematics': 54, 'Geography': 68, 'Biology': 59, 'Further Mathematics': 52}",Fail
462,462,WASSCE,Commercial,"{'Financial Accounting': 68, 'Commerce': 63, 'Economics': 57, 'English Language': 50, 'Mathematics': 57, 'Geography': 66, 'Biology': 42, 'Further Mathematics': 73, 'Religious and Moral Instructions': 55, 'Civic Education': 69}",Pass
463,463,WASSCE,Commercial,"{'Financial Accounting': 66, 'Commerce': 51, 'Economics': 49, 'English Language': 59, 'Mathematics': 55, 'Biology': 46, 'Yoruba Language': 46, 'Further Mathematics': 55, 'Religious and Moral Instructions': 47}",Fail
464,464,WASSCE,Commercial,"{'Financial Accounting': 49, 'Commerce': 62, 'Economics': 56, 'English Language': 65, 'Mathematics': 45, 'Geography': 57, 'Biology': 48, 'Yoruba Language': 61, 'Further Mathematics': 59, 'Civic Education': 64}",Fail
465,465,WASSCE,Commercial,"{'Financial Accounting': 50, 'Commerce': 50, 'Economics': 68, 'English Language': 53, 'Mathematics': 55, 'Geography': 50, 'Yoruba Language': 59, 'Further Mathematics': 56, 'Civic Education': 57}",Pass
466,466,WASSCE,Commercial,"{'Financial Accounting': 69, 'Commerce': 63, 'Economics': 63, 'English Language': 54, 'Mathematics': 45, 'Geography': 52, 'Further Mathematics': 67, 'Civic Education': 49}",Fail
467,467,WASSCE,Commercial,"{'Financial Accounting': 66, 'Commerce': 57, 'Economics': 63, 'English Language': 59, 'Mathematics': 56, 'Government': 43, 'Biology': 46, 'Religious and Moral Instructions': 44, 'Civic Education': 53}",Pass
468,468,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 66, 'Economics': 52, 'English Language': 64, 'Mathematics': 63, 'Agricultural Science': 49, 'Further Mathematics': 58, 'Civic Education': 56}",Pass
469,469,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 54, 'Economics': 62, 'English Language': 60, 'Mathematics': 66, 'Geography': 67, 'Government': 52, 'Yoruba Language': 63, 'Further Mathematics': 70, 'Religious and Moral Instructions': 52}",Pass
470,470,WASSCE,Commercial,"{'Financial Accounting': 70, 'Commerce': 68, 'Economics': 56, 'English Language': 65, 'Mathematics': 59, 'Government': 50, 'Biology': 66, 'Further Mathematics': 62}",Pass
471,471,WASSCE,Commercial,"{'Financial Accounting': 56, 'Commerce': 68, 'Economics': 52, 'English Language': 47, 'Mathematics': 32, 'Geography': 67, 'Agricultural Science': 49, 'Yoruba Language': 49, 'Further Mathematics': 57}",Fail
472,472,WASSCE,Commercial,"{'Financial Accounting': 64, 'Commerce': 50, 'Economics': 48, 'English Language': 49, 'Mathematics': 64, 'Geography': 48, 'Agricultural Science': 58, 'Religious and Moral Instructions': 61}",Fail
473,473,WASSCE,Commercial,"{'Financial Accounting': 60, 'Commerce': 55, 'Economics': 38, 'English Language': 65, 'Mathematics': 65, 'Government': 57, 'Agricultural Science': 48, 'Biology': 47, 'Further Mathematics': 59, 'Religious and Moral Instructions': 58}",Fail
474,474,WASSCE,Commercial,"{'Financial Accounting': 73, 'Commerce': 51, 'Economics': 46, 'English Language': 44, 'Mathematics': 57, 'Geography': 70, 'Biology': 56, 'Further Mathematics': 68, 'Religious and Moral Instructions': 58, 'Civic Education': 70}",Fail
475,475,WASSCE,Commercial,"{'Financial Accounting': 53, 'Commerce': 72, 'Economics': 65, 'English Language': 53, 'Mathematics': 65, 'Geography': 68, 'Government': 57, 'Biology': 59, 'Yoruba Language': 66, 'Civic Education': 46}",Pass
476,476,WASSCE,Commercial,"{'Financial Accounting': 65, 'Commerce': 63, 'Economics': 56, 'English Language': 53, 'Mathematics': 58, 'Government': 71, 'Agricultural Science': 59, 'Biology': 60, 'Yoruba Language': 65, 'Religious and Moral Instructions': 58}",Pass
477,477,WASSCE,Commercial,"{'Financial Accounting': 61, 'Commerce': 56, 'Economics': 65, 'English Language': 62, 'Mathematics': 63, 'Geography': 46, 'Further Mathematics': 58, 'Religious and Moral Instructions': 76}",Pass
478,478,WASSCE,Commercial,"{'Financial Accounting': 53, 'Commerce': 50, 'Economics': 49, 'English Language': 52, 'Mathematics': 55, 'Agricultural Science': 54, 'Biology': 68, 'Religious and Moral Instructions': 49, 'Civic Education': 45}",Fail
479,479,WASSCE,Commercial,"{'Financial Accounting': 52, 'Commerce': 50, 'Economics': 61, 'English Language': 50, 'Mathematics': 53, 'Geography': 48, 'Government': 66, 'Biology': 63, 'Yoruba Language': 44}",Pass
480,480,WASSCE,Commercial,"{'Financial Accounting': 52, 'Commerce': 62, 'Economics': 64, 'English Language': 50, 'Mathematics': 63, 'Agricultural Science': 49, 'Biology': 69, 'Yoruba Language': 53, 'Further Mathematics': 53, 'Civic Education': 52}",Pass
481,481,WASSCE,Commercial,"{'Financial Accounting': 44, 'Commerce': 64, 'Economics': 57, 'English Language': 46, 'Mathematics': 46, 'Geography': 60, 'Agricultural Science': 48, 'Religious and Moral Instructions': 46}",Fail
482,482,WASSCE,Commercial,"{'Financial Accounting': 68, 'Commerce': 50, 'Economics': 55, 'English Language': 63, 'Mathematics': 54, 'Government': 65, 'Agricultural Science': 60, 'Biology': 63, 'Civic Education': 72}",Pass
